x	y	z	Phi	Fx	Fy	Fz	Rho
11.524074	11.524074	0	-0.084952089	0.0036848433	0.0036935983	0	1.253316e-09
12.959267	12.959267	0	-0.075536718	0.0029137636	0.0029192318	0	5.8137283e-10
14.573111	14.573111	0	-0.067166608	0.0023040814	0.0023074976	0	2.6969804e-10
16.387843	16.387843	0	-0.059725239	0.0018220004	0.0018241349	0	1.2511961e-10
18.428468	18.428468	0	-0.053109212	0.0014408051	0.0014421391	0	5.8048878e-11
20.723107	20.723107	0	-0.047226737	0.0011393767	0.0011402104	0	2.6932715e-11
23.303378	23.303378	0	-0.041996302	0.00090101912	0.00090154028	0	1.2496308e-11
26.204836	26.204836	0	-0.037345502	0.00071253245	0.00071285824	0	5.7982431e-12
29.467461	29.467461	0	-0.033210006	0.00056348027	0.00056368396	0	2.6904346e-12
33.136212	33.136212	0	-0.029532652	0.00044561086	0.00044573821	0	1.2484129e-12
37.261641	37.261641	0	-0.026262634	0.00035239959	0.00035247922	0	5.7929861e-13
41.900595	41.900595	0	-0.023354796	0.00027868736	0.00027873715	0	2.6881537e-13
47.116997	47.116997	0	-0.020768996	0.00022039468	0.00022042581	0	1.2474182e-13
52.982726	52.982726	0	-0.01846955	0.00017429569	0.00017431515	0	5.7886282e-14
59.57861	59.57861	0	-0.016424731	0.00013783949	0.00013785167	0	2.6862355e-14
66.995535	66.995535	0	-0.014606334	0.00010900891	0.00010901652	0	1.2465703e-14
75.335705	75.335705	0	-0.012989277	8.6208775e-05	8.6213537e-05	0	5.7848647e-15
84.714043	84.714043	0	-0.011551263	6.8177639e-05	6.8180617e-05	0	2.6845587e-15
95.259777	95.259777	0	-0.010272462	5.3917944e-05	5.3919806e-05	0	1.2458205e-15
107.11822	107.11822	0	-0.0091352435	4.2640812e-05	4.2641976e-05	0	5.7815009e-16
120.45278	120.45278	0	-0.0081239298	3.3722385e-05	3.3723114e-05	0	2.6830448e-16
135.44721	135.44721	0	-0.0072245795	2.6669306e-05	2.6669761e-05	0	1.2451373e-16
152.3081	152.3081	0	-0.0064247956	2.1091412e-05	2.1091697e-05	0	5.7784091e-17
171.26781	171.26781	0	-0.0057135541	1.6680155e-05	1.6680334e-05	0	2.6816422e-17
192.58758	192.58758	0	-0.0050810517	1.3191523e-05	1.3191634e-05	0	1.2444992e-17
216.5612	216.5612	0	-0.0045185709	1.0432542e-05	1.0432612e-05	0	5.7755047e-18
243.519	243.519	0	-0.0040183593	8.2506026e-06	8.2506462e-06	0	2.6803131e-18
273.83246	273.83246	0	-0.0035735232	6.5250146e-06	6.5250418e-06	0	1.2438941e-18
307.91927	307.91927	0	-0.0031779319	5.160331e-06	5.160348e-06	0	5.7727326e-19
346.24915	346.24915	0	-0.0028261336	4.0810682e-06	4.0810789e-06	0	2.6790453e-19
389.35025	389.35025	0	-0.0025132801	3.2275305e-06	3.2275371e-06	0	1.2433111e-19
437.81648	437.81648	0	-0.0022350601	2.5525075e-06	2.5525117e-06	0	5.7700438e-20
492.3157	492.3157	0	-0.0019876394	2.0186632e-06	2.0186658e-06	0	2.6777813e-20
553.59887	553.59887	0	-0.0017676084	1.5964702e-06	1.5964719e-06	0	1.2427507e-20
622.51045	622.51045	0	-0.0015719351	1.2625771e-06	1.2625782e-06	0	5.7673556e-21
700	700	0	-0.0013979228	9.9851622e-07	9.9851686e-07	0	2.6765992e-21

0	0.0007	0.0007	-3.793606	-5.693392e-17	2.8754273	5.084632	625.14612
0	0.0014871346	0.0014871346	-3.7873491	-5.6753024e-17	2.8680675	5.068968	292.65475
0	0.0023722501	0.0023722501	-3.7803353	-5.655508e-17	2.8597311	5.0518138	182.47289
0	0.0033675431	0.0033675431	-3.7724751	-5.6332933e-17	2.8505107	5.0326468	127.7361
0	0.0044867281	0.0044867281	-3.7636703	-5.6084917e-17	2.840128	5.0111715	95.2064
0	0.005745227	0.005745227	-3.7538118	-5.5808302e-17	2.8285509	4.9872412	73.770199
0	0.0071603813	0.0071603813	-3.7427793	-5.5499908e-17	2.8156481	4.960577	58.675444
0	0.0087516912	0.0087516912	-3.73044	-5.5156459e-17	2.8012597	4.9308785	47.535652
0	0.010541084	0.010541084	-3.7166482	-5.4774454e-17	2.7852336	4.8978451	39.037023
0	0.012553217	0.012553217	-3.7012437	-5.4350107e-17	2.7674273	4.8611728	32.379335
0	0.014815816	0.014815816	-3.6840519	-5.3879396e-17	2.747616	4.8204663	27.060883
0	0.01736006	0.01736006	-3.6648822	-5.335809e-17	2.7256867	4.7754355	22.744906
0	0.020221005	0.020221005	-3.6435282	-5.2781785e-17	2.701379	4.7256381	19.194506
0	0.023438075	0.023438075	-3.6197671	-5.2145953e-17	2.6744942	4.6706915	16.249249
0	0.0270556	0.0270556	-3.5933591	-5.1445926e-17	2.6448905	4.6102658	13.781834
0	0.031123426	0.031123426	-3.5640486	-5.0677043e-17	2.6122429	4.5438526	11.699389
0	0.035697608	0.035697608	-3.5315648	-4.9834791e-17	2.5764064	4.471136	9.9391117
0	0.040841175	0.040841175	-3.4956216	-4.8914926e-17	2.5372225	4.3918053	8.4391048
0	0.046625002	0.046625002	-3.4559212	-4.7913662e-17	2.4943241	4.3053694	7.1561502
0	0.053128789	0.053128789	-3.4121571	-4.682769e-17	2.4476289	4.2116479	6.0633271
0	0.060442154	0.060442154	-3.3640139	-4.5653791e-17	2.397083	4.1104854	5.1251129
0	0.068665872	0.068665872	-3.3111754	-4.4389586e-17	2.342347	4.0014828	4.3184578
0	0.077913262	0.077913262	-3.2533313	-4.3034189e-17	2.2834201	3.8846592	3.6313384
0	0.088311749	0.088311749	-3.1901753	-4.1589422e-17	2.2204444	3.7603366	3.0417641
0	0.10000462	0.10000462	-3.121419	-4.005946e-17	2.1530202	3.6284223	2.5354503
0	0.11315299	0.11315299	-3.0468059	-3.8450093e-17	2.0811074	3.4892517	2.1070566
0	0.12793805	0.12793805	-2.9661017	-3.6762652e-17	2.0055795	3.3437287	1.7433187
0	0.14456352	0.14456352	-2.8791107	-3.4996605e-17	1.9265404	3.1918123	1.4327717
0	0.1632585	0.1632585	-2.7857015	-3.3154389e-17	1.8442157	3.0337252	1.1712133
0	0.18428059	0.18428059	-2.6857952	-3.1256142e-17	1.7593525	2.8713621	0.95260043
0	0.20791947	0.20791947	-2.5793746	-2.9341548e-17	1.6709118	2.706111	0.76765875
0	0.23450087	0.23450087	-2.4665384	-2.7451359e-17	1.5777092	2.539229	0.61417396
0	0.26439106	0.26439106	-2.3474586	-2.5593094e-17	1.482682	2.3738022	0.49689724
0	0.29800193	0.29800193	-2.2222589	-2.3695602e-17	1.3900819	2.2088873	0.39811129
0	0.33579661	0.33579661	-2.0911553	-2.1690761e-17	1.3022766	2.0418262	0.31352387
0	0.3782959	0.3782959	-1.9546824	-1.9539794e-17	1.2136252	1.8640508	0.20887178
0	0.42608542	0.42608542	-1.8147893	-1.7278645e-17	1.1116908	1.6660992	0.11879797
0	0.47982368	0.47982368	-1.6743167	-1.4970579e-17	0.99854767	1.4548727	0.05303778
0	0.54025117	0.54025117	-1.5363861	-1.2678013e-17	0.87937645	1.2399207	0.018963289
0	0.60820055	0.60820055	-1.4034058	-1.0467593e-17	0.76644251	1.0390214	0.0085020063
0	0.68460813	0.68460813	-1.2767283	-8.4025118e-18	0.66165566	0.85954893	0.0048944292
0	0.77052678	0.77052678	-1.1572824	-6.5290436e-18	0.56512887	0.70461043	0.0035394849
0	0.86714041	0.86714041	-1.0456641	-4.8919385e-18	0.47663911	0.57371697	0.0018316169
0	0.9757803	0.9757803	-0.9422684	-3.5471617e-18	0.39743814	0.46440704	0.00087037489
0	1.0979435	1.0979435	-0.84717972	-2.5136611e-18	0.32848348	0.37424288	0.0004862926
0	1.2353133	1.2353133	-0.76020738	-1.7720804e-18	0.26967219	0.30054325	0.00025411333
0	1.3897826	1.3897826	-0.68103084	-1.2511996e-18	0.22003556	0.2405745	0.00012583779
0	1.5634799	1.5634799	-0.60925053	-8.8090695e-19	0.17857944	0.1920794	6.434743e-05
0	1.7587988	1.7587988	-0.54440392	-6.123215e-19	0.14425012	0.15305363	2.2036269e-05
0	1.9784305	1.9784305	-0.48600349	-4.168272e-19	0.11601699	0.12173716	0
0	2.2254016	2.2254016	-0.43355604	-2.7842284e-19	0.092967212	0.096669792	0
0	2.5031151	2.5031151	-0.38656877	-1.8397454e-19	0.07428401	0.07665805	2.2527862e-05
0	2.8153979	2.8153979	-0.34450488	-1.2068222e-19	0.059337722	0.06084577	1.0474791e-05
0	3.166553	3.166553	-0.30687268	-7.8398418e-20	0.047296682	0.048251895	4.8679179e-06
0	3.5614191	3.5614191	-0.2732502	-5.0550581e-20	0.037635349	0.038238999	2.2613317e-06
0	4.0054374	4.0054374	-0.24324137	-3.2404965e-20	0.029907786	0.030288554	1.0501448e-06
0	4.5047263	4.5047263	-0.21647942	-2.0677357e-20	0.023742105	0.023981921	4.8756282e-07
0	5.0661655	5.0661655	-0.19262808	-1.3145626e-20	0.018832064	0.018982917	2.2632584e-07
0	5.6974917	5.6974917	-0.17138121	-8.3326554e-21	0.014927829	0.015022626	1.0504613e-07
0	6.407404	6.407404	-0.15246166	-5.2692254e-21	0.011827024	0.011886545	4.8751069e-08
0	7.2056848	7.2056848	-0.13561953	-3.325566e-21	0.0093665922	0.0094039394	2.2623433e-08
0	8.103334	8.103334	-0.12063019	-2.0955352e-21	0.0074157023	0.0074391229	1.0498144e-08
0	9.1127207	9.1127207	-0.10729225	-1.3187416e-21	0.0058697115	0.0058843918	4.8713941e-09
0	10.247754	10.247754	-0.095425422	-8.2901188e-22	0.004645132	0.0046543302	2.2604041e-09
0	11.524074	11.524074	-0.084868617	-5.2069115e-22	0.003675482	0.0036812436	1.0488538e-09
0	12.959267	12.959267	-0.075478009	-3.2680223e-22	0.0029079019	0.0029115099	4.8667914e-10
0	14.573111	14.573111	-0.067125316	-2.0498876e-22	0.0023004118	0.0023026707	2.2582474e-10
0	16.387843	16.387843	-0.059696197	-1.2851694e-22	0.0018197034	0.0018211174	1.0478588e-10
0	18.428468	18.428468	-0.053088786	-8.054027e-23	0.0014393676	0.0014402526	4.8622513e-11
0	20.723107	20.723107	-0.047212372	-5.0456683e-23	0.0011384771	0.0011390309	2.2561919e-11
0	23.303378	23.303378	-0.041986199	-3.1601121e-23	0.00090045623	0.00090080278	1.0469333e-11
0	26.204836	26.204836	-0.037338396	-1.9787244e-23	0.00071218027	0.0007123971	4.8581004e-12
0	29.467461	29.467461	-0.033205009	-1.2387523e-23	0.00056325994	0.0005633956	2.2543348e-12
0	33.136212	33.136212	-0.029529137	-7.7537932e-24	0.00044547302	0.00044555789	1.0461036e-12
0	37.261641	37.261641	-0.026260162	-4.8527335e-24	0.00035231336	0.00035236645	4.8543955e-13
0	41.900595	41.900595	-0.023353058	-3.0367635e-24	0.00027863342	0.00027866663	2.2526804e-13
0	47.116997	47.116997	-0.020767774	-1.9001853e-24	0.00022036093	0.00022038171	1.0453644e-13
0	52.982726	52.982726	-0.01846869	-1.1889078e-24	0.00017427458	0.00017428757	4.8510895e-14
0	59.57861	59.57861	-0.016424127	-7.4382917e-25	0.00013782629	0.00013783442	2.2511999e-14
0	66.995535	66.995535	-0.014605908	-4.6534573e-25	0.00010900065	0.00010900574	1.0447004e-14
0	75.335705	75.335705	-0.012988978	-2.9111167e-25	8.620361e-05	8.6206791e-05	4.8481066e-15
0	84.714043	84.714043	-0.011551052	-1.8210759e-25	6.8174408e-05	6.8176398e-05	2.2498574e-15
0	95.259777	95.259777	-0.010272314	-1.1391574e-25	5.3915923e-05	5.3917167e-05	1.0440951e-15
0	107.11822	107.11822	-0.0091351395	-7.1257212e-26	4.2639548e-05	4.2640326e-05	4.845372e-16
0	120.45278	120.45278	-0.0081238566	-4.4572315e-26	3.3721595e-05	3.3722081e-05	2.2486197e-16
0	135.44721	135.44721	-0.007224528	-2.78801e-26	2.6668811e-05	2.6669116e-05	1.0435339e-16
0	152.3081	152.3081	-0.0064247594	-1.7438837e-26	2.1091103e-05	2.1091294e-05	4.8428227e-17
0	171.26781	171.26781	-0.0057135286	-1.0907765e-26	1.6679962e-05	1.6680081e-05	2.2474595e-17
0	192.58758	192.58758	-0.0050810338	-6.8226014e-27	1.3191402e-05	1.3191476e-05	1.0430047e-17
0	216.5612	216.5612	-0.0045185583	-4.2673756e-27	1.0432466e-05	1.0432513e-05	4.8404093e-18
0	243.519	243.519	-0.0040183505	-2.6691255e-27	8.2505552e-06	8.2505844e-06	2.2463526e-18
0	273.83246	273.83246	-0.003573517	-1.6694556e-27	6.524985e-06	6.5250032e-06	1.0425005e-18
0	307.91927	307.91927	-0.0031779275	-1.0441884e-27	5.1603125e-06	5.1603239e-06	4.8380968e-19
0	346.24915	346.24915	-0.0028261305	-6.5310255e-28	4.0810566e-06	4.0810638e-06	2.2452946e-19
0	389.35025	389.35025	-0.002513278	-4.0849114e-28	3.2275232e-06	3.2275277e-06	1.0420135e-19
0	437.81648	437.81648	-0.0022350586	-2.5549528e-28	2.552503e-06	2.5525058e-06	4.8358478e-20
0	492.3157	492.3157	-0.0019876383	-1.5980203e-28	2.0186603e-06	2.0186621e-06	2.2442326e-20
0	553.59887	553.59887	-0.0017676077	-9.9949591e-29	1.5964685e-06	1.5964696e-06	1.0415458e-20
0	622.51045	622.51045	-0.0015719345	-6.2514276e-29	1.262576e-06	1.2625767e-06	4.8335866e-21
0	700	700	-0.0013979224	-3.9100018e-29	9.9851553e-07	9.9851596e-07	2.2432472e-21

0.0007	0	0.0007	-3.7939436	2.0618614	0	5.4172625	667.64191
0.0014871346	0	0.0014871346	-3.7880641	2.0574265	0	5.4015641	312.64283
0.0023722501	0	0.0023722501	-3.781472	2.0523229	0	5.3843987	195.00534
0.0033675431	0	0.0033675431	-3.7740826	2.0467286	0	5.3652113	136.56268
0.0044867281	0	0.0044867281	-3.7658029	2.0403838	0	5.3436953	101.82964
0.005745227	0	0.005745227	-3.7565296	2.0333107	0	5.3197106	78.94114
0.0071603813	0	0.0071603813	-3.7461485	2.0254264	0	5.2929712	62.822602
0.0087516912	0	0.0087516912	-3.7345334	2.0166212	0	5.2631688	50.926677
0.010541084	0	0.010541084	-3.7215455	2.0067989	0	5.2299955	41.850167
0.012553217	0	0.012553217	-3.7070323	1.9958769	0	5.1931385	34.739087
0.014815816	0	0.014815816	-3.6908267	1.9836926	0	5.1521908	29.057532
0.01736006	0	0.01736006	-3.6727463	1.9701989	0	5.1068479	24.44593
0.020221005	0	0.020221005	-3.6525927	1.9552026	0	5.0566498	20.651565
0.023438075	0	0.023438075	-3.6301514	1.9385744	0	5.0011932	17.502785
0.0270556	0	0.0270556	-3.6051908	1.9202424	0	4.9401254	14.863928
0.031123426	0	0.031123426	-3.5774626	1.8999475	0	4.8729086	12.635861
0.035697608	0	0.035697608	-3.546703	1.877609	0	4.7991922	10.751079
0.040841175	0	0.040841175	-3.5126318	1.8531289	0	4.7186232	9.1439736
0.046625002	0	0.046625002	-3.4749558	1.8261911	0	4.6306584	7.7684358
0.053128789	0	0.053128789	-3.4333709	1.796764	0	4.535073	6.5955737
0.060442154	0	0.060442154	-3.3875619	1.7648246	0	4.4316731	5.5875701
0.068665872	0	0.068665872	-3.3372098	1.7300314	0	4.3200044	4.719726
0.077913262	0	0.077913262	-3.2819978	1.692354	0	4.2000107	3.9785699
0.088311749	0	0.088311749	-3.22161	1.6519031	0	4.0718922	3.3414722
0.10000462	0	0.10000462	-3.1557445	1.6082428	0	3.9354273	2.7935806
0.11315299	0	0.11315299	-3.0841269	1.5613141	0	3.7908853	2.3300257
0.12793805	0	0.12793805	-3.0064967	1.5119696	0	3.6393544	1.9359116
0.14456352	0	0.14456352	-2.9226233	1.46004	0	3.4809026	1.5979741
0.1632585	0	0.1632585	-2.8323335	1.4053728	0	3.3157848	1.3099578
0.18428059	0	0.18428059	-2.7355123	1.3481614	0	3.1451836	1.0660456
0.20791947	0	0.20791947	-2.6321224	1.2874961	0	2.9698045	0.86027907
0.23450087	0	0.23450087	-2.5222526	1.2224345	0	2.7904186	0.69244743
0.26439106	0	0.26439106	-2.4060369	1.1571236	0	2.6119535	0.5711179
0.29800193	0	0.29800193	-2.2834501	1.094802	0	2.4361254	0.466736
0.33579661	0	0.33579661	-2.1545088	1.0357868	0	2.2618266	0.37177032
0.3782959	0	0.3782959	-2.0195086	0.97364899	0	2.0812156	0.25336732
0.42608542	0	0.42608542	-1.8800803	0.89965317	0	1.8812484	0.15019801
0.47982368	0	0.47982368	-1.738709	0.81939912	0	1.6638322	0.075964507
0.54025117	0	0.54025117	-1.5981851	0.73917857	0	1.4345553	0.036046233
0.60820055	0	0.60820055	-1.4609405	0.66485674	0	1.2096355	0.021175368
0.68460813	0	0.68460813	-1.3287386	0.59322361	0	1.0020479	0.014916598
0.77052678	0	0.77052678	-1.202984	0.52181571	0	0.81973732	0.011027239
0.86714041	0	0.86714041	-1.0847438	0.45026964	0	0.66489753	0.0067285004
0.9757803	0	0.9757803	-0.97482638	0.38188134	0	0.53509786	0.0035525984
1.0979435	0	1.0979435	-0.87367045	0.31948723	0	0.42756695	0.0016179155
1.2353133	0	1.2353133	-0.78135145	0.26464758	0	0.33957108	0.00079793678
1.3897826	0	1.3897826	-0.69761751	0.2175733	0	0.2684937	0.00040052239
1.5634799	0	1.5634799	-0.62205127	0.1775946	0	0.21158593	0.00017588973
1.7587988	0	1.7587988	-0.55415793	0.14395159	0	0.16638376	6.7719103e-05
1.9784305	0	1.9784305	-0.49336561	0.11604307	0	0.13076802	2.8821791e-05
2.2254016	0	2.2254016	-0.43905304	0.093158283	0	0.10274776	5.0393671e-06
2.5031151	0	2.5031151	-0.39061467	0.074566998	0	0.080703499	2.2244202e-05
2.8153979	0	2.8153979	-0.34744671	0.059586567	0	0.063460562	1.0315349e-05
3.166553	0	3.166553	-0.30899797	0.047489698	0	0.04993119	4.7827299e-06
3.5614191	0	3.5614191	-0.27477782	0.037775518	0	0.039312082	2.2173904e-06
4.0054374	0	4.0054374	-0.24433498	0.030005574	0	0.030971532	1.0280451e-06
4.5047263	0	4.5047263	-0.2172598	0.023808535	0	0.024415224	4.7665315e-07
5.0661655	0	5.0661655	-0.1931835	0.018876354	0	0.019257113	2.2101495e-07
5.6974917	0	5.6974917	-0.17177568	0.014956958	0	0.015195776	1.0248808e-07
6.407404	0	6.407404	-0.15274134	0.011845986	0	0.011995701	4.7528957e-08
7.2056848	0	7.2056848	-0.13581754	0.0093788396	0	0.0094726567	2.2043239e-08
8.103334	0	8.103334	-0.12077023	0.0074235642	0	0.0074823337	1.0224045e-08
9.1127207	0	9.1127207	-0.10739118	0.0058747338	0	0.0059115383	4.7423978e-09
10.247754	0	10.247754	-0.095495266	0.0046483279	0	0.0046713715	2.1998775e-09
11.524074	0	11.524074	-0.084917892	0.0036775094	0	0.0036919344	1.0205206e-09
12.959267	0	12.959267	-0.075512754	0.0029091848	0	0.0029182133	4.734406e-10
14.573111	0	14.573111	-0.067149805	0.0023012219	0	0.0023068721	2.1964807e-10
16.387843	0	16.387843	-0.059713451	0.0018202141	0	0.0018237497	1.0190734e-10
18.428468	0	18.428468	-0.053100939	0.0014396891	0	0.0014419013	4.7282221e-11
20.723107	0	20.723107	-0.047220929	0.0011386793	0	0.0011400633	2.1938302e-11
23.303378	0	23.303378	-0.041992223	0.00090058327	0	0.00090144913	1.0179335e-11
26.204836	0	26.204836	-0.037342637	0.00071226002	0	0.00071280168	4.7233031e-12
29.467461	0	29.467461	-0.033207994	0.00056330998	0	0.00056364882	2.1916997e-12
33.136212	0	33.136212	-0.029531238	0.00044550439	0	0.00044571635	1.0170074e-12
37.261641	0	37.261641	-0.02626164	0.00035233302	0	0.00035246561	4.719262e-13
41.900595	0	41.900595	-0.023354097	0.00027864574	0	0.00027872867	2.1899299e-13
47.116997	0	47.116997	-0.020768505	0.00022036865	0	0.00022042053	1.0162295e-13
52.982726	0	52.982726	-0.018469205	0.00017427941	0	0.00017431186	4.7158304e-14
59.57861	0	59.57861	-0.016424489	0.00013782932	0	0.00013784961	2.1884108e-14
66.995535	0	66.995535	-0.014606163	0.00010900255	0	0.00010901524	1.0155546e-14
75.335705	0	75.335705	-0.012989157	8.6204796e-05	0	8.6212735e-05	4.7128228e-15
84.714043	0	84.714043	-0.011551178	6.817515e-05	0	6.8180116e-05	2.1870661e-15
95.259777	0	95.259777	-0.010272403	5.3916387e-05	0	5.3919493e-05	1.0149517e-15
107.11822	0	107.11822	-0.0091352018	4.2639838e-05	0	4.2641781e-05	4.7101112e-16
120.45278	0	120.45278	-0.0081239004	3.3721776e-05	0	3.3722991e-05	2.1858433e-16
135.44721	0	135.44721	-0.0072245589	2.6668925e-05	0	2.6669685e-05	1.0143989e-16
152.3081	0	152.3081	-0.0064247811	2.1091174e-05	0	2.109165e-05	4.7076066e-17
171.26781	0	171.26781	-0.0057135438	1.6680006e-05	0	1.6680304e-05	2.1847058e-17
192.58758	0	192.58758	-0.0050810445	1.319143e-05	0	1.3191616e-05	1.0138809e-17
216.5612	0	216.5612	-0.0045185658	1.0432484e-05	0	1.04326e-05	4.7052476e-18
243.519	0	243.519	-0.0040183558	8.2505661e-06	0	8.2506389e-06	2.183625e-18
273.83246	0	273.83246	-0.0035735207	6.5249918e-06	0	6.5250373e-06	1.0133891e-18
307.91927	0	307.91927	-0.0031779301	5.1603167e-06	0	5.1603452e-06	4.7029932e-19
346.24915	0	346.24915	-0.0028261324	4.0810593e-06	0	4.0810771e-06	2.1825943e-19
389.35025	0	389.35025	-0.0025132793	3.2275249e-06	0	3.227536e-06	1.0129148e-19
437.81648	0	437.81648	-0.0022350595	2.552504e-06	0	2.552511e-06	4.7008038e-20
492.3157	0	492.3157	-0.001987639	2.018661e-06	0	2.0186653e-06	2.1815599e-20
553.59887	0	553.59887	-0.0017676081	1.5964689e-06	0	1.5964716e-06	1.01246e-20
622.51045	0	622.51045	-0.0015719348	1.2625763e-06	0	1.262578e-06	4.6986023e-21
700	0	700	-0.0013979227	9.9851569e-07	0	9.9851676e-07	2.1806022e-21

0.00058	0.00058	0.00058	-3.7940331	1.7152475	2.5600767	4.5975353	717.27758
0.0012321972	0.0012321972	0.0012321972	-3.7882535	1.7114901	2.5538712	4.5844528	335.98576
0.0019655787	0.0019655787	0.0019655787	-3.7817726	1.7072802	2.546979	4.5702412	209.64192
0.00279025	0.00279025	0.00279025	-3.7745068	1.7026431	2.5393299	4.55433	146.86995
0.0037175747	0.0037175747	0.0037175747	-3.7663646	1.6973795	2.5307013	4.536482	109.56447
0.0047603309	0.0047603309	0.0047603309	-3.7572437	1.6915143	2.5210801	4.5165824	84.980087
0.0059328874	0.0059328874	0.0059328874	-3.7470314	1.6849783	2.5103528	4.4943927	67.66554
0.0072514013	0.0072514013	0.0072514013	-3.735603	1.6776716	2.4983738	4.4696464	54.886216
0.0087340412	0.0087340412	0.0087340412	-3.722821	1.6695251	2.4850247	4.4420957	45.135033
0.010401237	0.010401237	0.010401237	-3.7085342	1.6604591	2.4701724	4.4114667	37.494073
0.012275962	0.012275962	0.012275962	-3.6925772	1.6503461	2.4536322	4.3774242	31.388753
0.014384049	0.014384049	0.014384049	-3.6747687	1.6391426	2.4353	4.3397065	26.431519
0.016754547	0.016754547	0.016754547	-3.6549116	1.6266804	2.4149435	4.2979166	22.351821
0.019420119	0.019420119	0.019420119	-3.6327923	1.6128706	2.3924076	4.2517304	18.96563
0.022417497	0.022417497	0.022417497	-3.6081797	1.5976318	2.3675424	4.2008254	16.126078
0.025787982	0.025787982	0.025787982	-3.5808262	1.580745	2.3400596	4.1447418	13.728274
0.029578018	0.029578018	0.029578018	-3.5504675	1.5621701	2.3098497	4.0832028	11.697695
0.033839831	0.033839831	0.033839831	-3.5168224	1.5417896	2.2767269	4.0158607	9.9650614
0.038632145	0.038632145	0.038632145	-3.4795963	1.5193416	2.2403641	3.9422425	8.4817228
0.044020997	0.044020997	0.044020997	-3.4384825	1.4948484	2.2007254	3.8621887	7.2146087
0.050080642	0.050080642	0.050080642	-3.3931618	1.4682248	2.1576773	3.7754689	6.1243236
0.05689458	0.05689458	0.05689458	-3.3433108	1.4391687	2.1108821	3.6816889	5.1844906
0.064556703	0.064556703	0.064556703	-3.2886063	1.4077156	2.0603522	3.5808476	4.3811235
0.073172592	0.073172592	0.073172592	-3.2287245	1.3738971	2.0061003	3.4729704	3.6884675
0.082860969	0.082860969	0.082860969	-3.1633559	1.3373747	1.947787	3.3577905	3.09148
0.093755337	0.093755337	0.093755337	-3.0922162	1.2982601	1.8855539	3.2356038	2.5861076
0.10600581	0.10600581	0.10600581	-3.0150304	1.257129	1.8200654	3.1073365	2.154182
0.1197812	0.1197812	0.1197812	-2.9315543	1.2136404	1.7511155	2.9731467	1.7832716
0.13527133	0.13527133	0.13527133	-2.8416012	1.1675538	1.6786269	2.8334068	1.4669382
0.15268963	0.15268963	0.15268963	-2.7450442	1.1190812	1.602885	2.6887401	1.1976159
0.17227613	0.17227613	0.17227613	-2.6418453	1.0679134	1.523585	2.539098	0.96916579
0.19430072	0.19430072	0.19430072	-2.5320999	1.0139532	1.4406781	2.384787	0.78377684
0.21906688	0.21906688	0.21906688	-2.4159061	0.96124932	1.3585527	2.2309671	0.64549052
0.24691589	0.24691589	0.24691589	-2.2931836	0.91035273	1.2785443	2.0803503	0.52735542
0.27823148	0.27823148	0.27823148	-2.1639032	0.85990863	1.2000466	1.933666	0.42290959
0.31344518	0.31344518	0.31344518	-2.0283485	0.80390577	1.1170948	1.7845753	0.3024581
0.3530422	0.3530422	0.3530422	-1.8879422	0.74056041	1.0254603	1.6220362	0.20168239
0.39756819	0.39756819	0.39756819	-1.7447232	0.67607437	0.92902665	1.443642	0.12502977
0.44763668	0.44763668	0.44763668	-1.6010404	0.61461077	0.83091665	1.2500085	0.069289462
0.5039376	0.5039376	0.5039376	-1.4596161	0.55353646	0.73108315	1.0508194	0.032878089
0.56724674	0.56724674	0.56724674	-1.3232139	0.49044144	0.63106067	0.86146412	0.011581826
0.63843647	0.63843647	0.63843647	-1.1942479	0.42508683	0.53328161	0.69304365	0.0017710556
0.71848776	0.71848776	0.71848776	-1.0742911	0.36220317	0.4435605	0.55278226	0.00044184872
0.80850368	0.80850368	0.80850368	-0.96379082	0.30497454	0.36478729	0.43868184	0.00054615438
0.9097246	0.9097246	0.9097246	-0.86274298	0.25442	0.2974181	0.34683603	0.00088112571
1.0235453	1.0235453	1.0235453	-0.77085438	0.21059708	0.24084466	0.27338239	0.00065515322
1.1515342	1.1515342	1.1515342	-0.68773262	0.17295055	0.19378259	0.21485862	0.00032742385
1.2954548	1.2954548	1.2954548	-0.61290487	0.14097281	0.15505365	0.16852373	7.2419615e-05
1.4572904	1.4572904	1.4572904	-0.54582825	0.11409712	0.12350669	0.13206138	0
1.639271	1.639271	1.639271	-0.48587307	0.091881602	0.098129749	0.1035617	0
1.8439042	1.8439042	1.8439042	-0.43236914	0.073724349	0.077834096	0.08127591	0
2.0740097	2.0740097	2.0740097	-0.38467495	0.059020405	0.061675748	0.063822808	1.3735401e-05
2.3327582	2.3327582	2.3327582	-0.34217632	0.047155455	0.048851191	0.050178662	6.3709527e-06
2.6237153	2.6237153	2.6237153	-0.30432993	0.037584286	0.038662997	0.039485172	2.9545202e-06
2.9508901	2.9508901	2.9508901	-0.27064607	0.029901113	0.030585181	0.031095162	1.3700446e-06
3.318791	3.318791	3.318791	-0.24067802	0.02375569	0.024188408	0.024505145	6.3529518e-07
3.7324875	3.7324875	3.7324875	-0.21402207	0.018853428	0.019126594	0.019323527	2.9459552e-07
4.19768	4.19768	4.19768	-0.19031559	0.01495074	0.0151229	0.015245457	1.3661418e-07
