x	y	z	Phi	Fx	Fy	Fz	Rho
6.407404	6.407404	0	-0.1318935	0.009885022	0.010859354	0	1.7633145e-06
7.2056848	7.2056848	0	-0.11718521	0.0078677494	0.008498921	0	1.5322153e-06
8.103334	8.103334	0	-0.10412968	0.0062588195	0.0066680307	0	1.4716228e-06
9.1127207	9.1127207	0	-0.092527177	0.0049810039	0.0052424237	0	1.3959061e-06
10.247754	10.247754	0	-0.082212514	0.0039557125	0.0041184607	0	1.7220742e-07
11.524074	11.524074	0	-0.073056236	0.0031363835	0.0032377009	0	7.7100781e-08
12.959267	12.959267	0	-0.064927378	0.0024849071	0.0025480348	0	3.45309e-08
14.573111	14.573111	0	-0.057709155	0.0019677401	0.0020071006	0	1.5469585e-08
16.387843	16.387843	0	-0.051298175	0.0015576478	0.0015822033	0	6.9318951e-09
18.428468	18.428468	0	-0.045603007	0.001232709	0.0012480355	0	3.106783e-09
20.723107	20.723107	0	-0.040542811	0.00097537847	0.00098494826	0	1.3926463e-09
23.303378	23.303378	0	-0.036046085	0.0007716654	0.00077764261	0	6.2435174e-10
26.204836	26.204836	0	-0.032049552	0.00061044086	0.00061417513	0	2.7994067e-10
29.467461	29.467461	0	-0.028497178	0.00048286739	0.00048520086	0	1.2552847e-10
33.136212	33.136212	0	-0.025339309	0.00038193528	0.00038339366	0	5.6292549e-11
37.261641	37.261641	0	-0.022531923	0.00030208909	0.00030300068	0	2.5245632e-11
41.900595	41.900595	0	-0.020035967	0.00023892846	0.00023949834	0	1.132253e-11
47.116997	47.116997	0	-0.017816782	0.00018896937	0.00018932566	0	5.0783038e-12
52.982726	52.982726	0	-0.015843598	0.00014945415	0.00014967692	0	2.2777639e-12
59.57861	59.57861	0	-0.014089088	0.0001182005	0.00011833979	0	1.0216708e-12
66.995535	66.995535	0	-0.012528977	9.3481722e-05	9.3568823e-05	0	4.5827205e-13
75.335705	75.335705	0	-0.011141695	7.3931779e-05	7.3986247e-05	0	2.0556263e-13
84.714043	84.714043	0	-0.0099080756	5.8470043e-05	5.8504105e-05	0	9.2208707e-14
95.259777	95.259777	0	-0.0088110832	4.6241728e-05	4.626303e-05	0	4.1362382e-14
107.11822	107.11822	0	-0.0078355749	3.6570719e-05	3.6584041e-05	0	1.8554277e-14
120.45278	120.45278	0	-0.0069680893	2.8922251e-05	2.8930583e-05	0	8.3231292e-15
135.44721	135.44721	0	-0.006196659	2.2873365e-05	2.2878576e-05	0	3.7336422e-15
152.3081	152.3081	0	-0.0055106438	1.8089544e-05	1.8092802e-05	0	1.6748722e-15
171.26781	171.26781	0	-0.0049005834	1.4306219e-05	1.4308257e-05	0	7.5133415e-16
192.58758	192.58758	0	-0.0043580661	1.1314151e-05	1.1315425e-05	0	3.3704407e-16
216.5612	216.5612	0	-0.0038756121	8.9478548e-06	8.9486521e-06	0	1.5119661e-16
243.519	243.519	0	-0.0034465708	7.0764568e-06	7.0769554e-06	0	6.7826431e-17
273.83246	273.83246	0	-0.0030650278	5.596452e-06	5.5967638e-06	0	3.0426865e-17
307.91927	307.91927	0	-0.0027257242	4.4259829e-06	4.4261779e-06	0	1.3649495e-17
346.24915	346.24915	0	-0.0024239833	3.5003117e-06	3.5004337e-06	0	6.123179e-18
389.35025	389.35025	0	-0.0021556464	2.7682401e-06	2.7683164e-06	0	2.7468701e-18
437.81648	437.81648	0	-0.0019170154	2.1892778e-06	2.1893255e-06	0	1.2322538e-18
492.3157	492.3157	0	-0.0017048014	1.7314025e-06	1.7314323e-06	0	5.5279295e-19
553.59887	553.59887	0	-0.00151608	1.3692895e-06	1.3693082e-06	0	2.4798525e-19
622.51045	622.51045	0	-0.0013482503	1.0829105e-06	1.0829222e-06	0	1.1124729e-19
700	700	0	-0.0011989995	8.5642622e-07	8.5643353e-07	0	4.9906089e-20

0	0.0007	0.0007	-1.1221252	-1.2019154e-17	0.61611808	0.6786715	120.97932
0	0.0014871346	0.0014871346	-1.1211071	-1.1987525e-17	0.61479313	0.67717127	56.727124
0	0.0023722501	0.0023722501	-1.119965	-1.19534e-17	0.6132892	0.67548077	35.429845
0	0.0033675431	0.0033675431	-1.1186841	-1.191501e-17	0.61163428	0.67361558	24.85004
0	0.0044867281	0.0044867281	-1.1172478	-1.1872004e-17	0.60976966	0.67151531	18.560727
0	0.005745227	0.005745227	-1.1156381	-1.1823989e-17	0.60768154	0.66916425	14.416227
0	0.0071603813	0.0071603813	-1.1138347	-1.1770381e-17	0.60535255	0.66654182	11.497005
0	0.0087516912	0.0087516912	-1.1118151	-1.1710551e-17	0.60275166	0.66361349	9.342197
0	0.010541084	0.010541084	-1.1095547	-1.1643842e-17	0.59984817	0.66034503	7.6971509
0	0.012553217	0.012553217	-1.1070259	-1.1569549e-17	0.59661507	0.65670562	6.4082191
0	0.014815816	0.014815816	-1.1041988	-1.1486909e-17	0.59301198	0.65265075	5.3775665
0	0.01736006	0.01736006	-1.1010404	-1.1395098e-17	0.58900449	0.64814161	4.540434
0	0.020221005	0.020221005	-1.0975145	-1.1293247e-17	0.58455758	0.64313846	3.8515519
0	0.023438075	0.023438075	-1.0935819	-1.1180435e-17	0.57962265	0.63758779	3.278482
0	0.0270556	0.0270556	-1.0891996	-1.1055705e-17	0.57415666	0.63144145	2.7978686
0	0.031123426	0.031123426	-1.0843216	-1.0918071e-17	0.56811851	0.62465312	2.3919566
0	0.035697608	0.035697608	-1.0788982	-1.0766532e-17	0.56145864	0.61716795	2.0468798
0	0.040841175	0.040841175	-1.072876	-1.0600082e-17	0.55412471	0.60892832	1.7523166
0	0.046625002	0.046625002	-1.0661988	-1.0417738e-17	0.54607273	0.59988516	1.4999412
0	0.053128789	0.053128789	-1.0588068	-1.0218577e-17	0.53725889	0.58998993	1.2830289
0	0.060442154	0.060442154	-1.0506379	-1.0001751e-17	0.52763373	0.57918893	1.0961301
0	0.068665872	0.068665872	-1.0416276	-9.7665158e-18	0.51715667	0.56743793	0.93491382
0	0.077913262	0.077913262	-1.0317101	-9.5123014e-18	0.50579427	0.55470088	0.79573158
0	0.088311749	0.088311749	-1.0208188	-9.2387647e-18	0.49351986	0.54094984	0.6755492
0	0.10000462	0.10000462	-1.0088878	-8.9457679e-18	0.48031595	0.52616715	0.57180633
0	0.11315299	0.11315299	-0.99585288	-8.63345e-18	0.46617411	0.51034579	0.48233459
0	0.12793805	0.12793805	-0.98165322	-8.3023402e-18	0.45109796	0.49349296	0.40528863
0	0.14456352	0.14456352	-0.96623319	-7.9533935e-18	0.43511161	0.47563876	0.33916501
0	0.1632585	0.1632585	-0.94954373	-7.5878747e-18	0.41826314	0.45683888	0.28252712
0	0.18428059	0.18428059	-0.93154462	-7.2074773e-18	0.40060243	0.43715311	0.234151
0	0.20791947	0.20791947	-0.91220687	-6.8144309e-18	0.38219632	0.41666115	0.1929891
0	0.23450087	0.23450087	-0.89151461	-6.4114328e-18	0.36315016	0.39548367	0.15826515
0	0.26439106	0.26439106	-0.86946534	-6.0012637e-18	0.34359937	0.37377141	0.12902231
0	0.29800193	0.29800193	-0.84607265	-5.5870111e-18	0.32365773	0.35165489	0.10450563
0	0.33579661	0.33579661	-0.82136863	-5.1721663e-18	0.30345193	0.32927966	0.084070693
0	0.3782959	0.3782959	-0.79540445	-4.7604718e-18	0.28314722	0.30683108	0.067261019
0	0.42608542	0.42608542	-0.76824759	-4.3555722e-18	0.26292355	0.28450865	0.053442258
0	0.47982368	0.47982368	-0.73998419	-3.961095e-18	0.24291923	0.26246996	0.042148006
0	0.54025117	0.54025117	-0.71072009	-3.5806073e-18	0.22327195	0.24087146	0.032982684
0	0.60820055	0.60820055	-0.6805778	-3.2172465e-18	0.20416614	0.2199134	0.025729542
0	0.68460813	0.68460813	-0.64968552	-2.8727856e-18	0.18578245	0.19978313	0.019935142
0	0.77052678	0.77052678	-0.61818238	-2.5485303e-18	0.16820806	0.18057178	0.015328774
0	0.86714041	0.86714041	-0.58622037	-2.245637e-18	0.1515163	0.1623564	0.011693353
0	0.9757803	0.9757803	-0.55396092	-1.9653002e-18	0.13578502	0.14521996	0.0088768451
0	1.0979435	1.0979435	-0.52156659	-1.7096048e-18	0.12107176	0.12923361	0.0066848631
0	1.2353133	1.2353133	-0.48920317	-1.4800372e-18	0.10738774	0.11441875	0.0049868052
0	1.3897826	1.3897826	-0.45703964	-1.2769979e-18	0.094733891	0.10077922	0.0036800885
0	1.5634799	1.5634799	-0.42523452	-1.099152e-18	0.083204429	0.088399925	0.0027821749
0	1.7587988	1.7587988	-0.39388727	-9.4105985e-19	0.072875824	0.077317773	0.0020937774
0	1.9784305	1.9784305	-0.36308527	-7.9788712e-19	0.063635407	0.067385949	0.0015604821
0	2.2254016	2.2254016	-0.33292728	-6.667596e-19	0.055375146	0.058477779	0.0011502095
0	2.5031151	2.5031151	-0.3035637	-5.4654438e-19	0.047768739	0.050263504	0.00069586421
0	2.8153979	2.8153979	-0.27536125	-4.3824284e-19	0.040555526	0.042501827	0.00037967425
0	3.166553	3.166553	-0.24869794	-3.4283253e-19	0.033912992	0.035385988	0.00018243213
0	3.5614191	3.5614191	-0.2238613	-2.6057592e-19	0.027957061	0.029037075	6.7279347e-05
0	4.0054374	4.0054374	-0.20102718	-1.9139926e-19	0.022807551	0.023572966	3.147297e-05
0	4.5047263	4.5047263	-0.18018636	-1.3591324e-19	0.018513483	0.019037796	1.5682011e-05
0	5.0661655	5.0661655	-0.16125536	-9.3708377e-20	0.014959011	0.015307163	7.423274e-06
0	5.6974917	5.6974917	-0.14413203	-6.3269012e-20	0.01203573	0.012261768	3.1137545e-06
0	6.407404	6.407404	-0.12870048	-4.2458475e-20	0.0096480933	0.0097942168	1.301088e-06
0	7.2056848	7.2056848	-0.11483251	-2.8477503e-20	0.00771245	0.0078072912	4.3949569e-07
0	8.103334	8.103334	-0.10239695	-1.9048435e-20	0.0061512501	0.0062129204	4.3944591e-08
0	9.1127207	9.1127207	-0.091265723	-1.2634574e-20	0.0048973143	0.0049371079	0
0	10.247754	10.247754	-0.08131245	-8.2569856e-21	0.0038973495	0.0039226031	1.821824e-07
0	11.524074	11.524074	-0.07241628	-5.3422644e-21	0.0030980906	0.0031140615	8.1900576e-08
0	12.959267	12.959267	-0.064473375	-3.4309108e-21	0.0024600565	0.0024701339	3.6802563e-08
0	14.573111	14.573111	-0.057387638	-2.1909762e-21	0.0019517443	0.0019580916	1.6531576e-08
0	16.387843	16.387843	-0.051070799	-1.3930633e-21	0.0015474152	0.0015514074	7.4237819e-09
0	18.428468	18.428468	-0.045442385	-8.8273131e-22	0.0012261942	0.0012287024	3.333004e-09
0	20.723107	20.723107	-0.040429445	-5.5786523e-22	0.00097124603	0.00097282036	1.4961209e-09
0	23.303378	23.303378	-0.035966128	-3.518179e-22	0.00076905167	0.00077003916	6.7148228e-10
0	26.204836	26.204836	-0.03199319	-2.215054e-22	0.00060879145	0.0006094105	3.0133735e-10
0	29.467461	29.467461	-0.028457466	-1.3927619e-22	0.00048182839	0.00048221628	1.3521746e-10
0	33.136212	33.136212	-0.025311339	-8.7480702e-23	0.00038128172	0.00038152468	6.0671206e-11
0	37.261641	37.261641	-0.022512228	-5.4901305e-23	0.00030167845	0.00030183059	2.7221331e-11
0	41.900595	41.900595	-0.020022103	-3.4431917e-23	0.00023867068	0.00023876593	1.2212888e-11
0	47.116997	47.116997	-0.017807024	-2.1582713e-23	0.00018880767	0.00018886729	5.4791592e-12
0	52.982726	52.982726	-0.015836731	-1.3522703e-23	0.00014935278	0.00014939009	2.4580985e-12
0	59.57861	59.57861	-0.014084256	-8.4697529e-24	0.00011813697	0.00011816032	1.10275e-12
0	66.995535	66.995535	-0.012525577	-5.3034363e-24	9.3441929e-05	9.3456537e-05	4.9470835e-13
0	75.335705	75.335705	-0.011139303	-3.3200691e-24	7.390686e-05	7.3915999e-05	2.2193069e-13
0	84.714043	84.714043	-0.009906393	-2.0780649e-24	5.8454442e-05	5.846016e-05	9.9559474e-14
0	95.259777	95.259777	-0.0088098995	-1.3004948e-24	4.6231963e-05	4.623554e-05	4.466279e-14
0	107.11822	107.11822	-0.0078347423	-8.1378169e-25	3.6564608e-05	3.6566845e-05	2.0035851e-14
0	120.45278	120.45278	-0.0069675037	-5.0917479e-25	2.8918427e-05	2.8919826e-05	8.9881219e-15
0	135.44721	135.44721	-0.0061962471	-3.1856165e-25	2.2870972e-05	2.2871848e-05	4.0320851e-15
0	152.3081	152.3081	-0.0055103541	-1.9929393e-25	1.8088046e-05	1.8088594e-05	1.8087989e-15
0	171.26781	171.26781	-0.0049003797	-1.2467339e-25	1.4305282e-05	1.4305625e-05	8.1142974e-16
0	192.58758	192.58758	-0.0043579227	-7.79896e-26	1.1313565e-05	1.1313779e-05	3.6400869e-16
0	216.5612	216.5612	-0.0038755113	-4.8784984e-26	8.9474883e-06	8.9476223e-06	1.6329499e-16
0	243.519	243.519	-0.0034464999	-3.0515807e-26	7.0762275e-06	7.0763113e-06	7.3254502e-17
0	273.83246	273.83246	-0.0030649779	-1.9087757e-26	5.5963085e-06	5.596361e-06	3.2862164e-17
0	307.91927	307.91927	-0.0027256891	-1.1939277e-26	4.4258931e-06	4.4259259e-06	1.4742066e-17
0	346.24915	346.24915	-0.0024239586	-7.4678502e-27	3.5002555e-06	3.5002761e-06	6.6133422e-18
0	389.35025	389.35025	-0.0021556291	-4.6709879e-27	2.768205e-06	2.7682178e-06	2.9667704e-18
0	437.81648	437.81648	-0.0019170032	-2.9215837e-27	2.1892558e-06	2.1892638e-06	1.330906e-18
0	492.3157	492.3157	-0.0017047928	-1.8273641e-27	1.7313888e-06	1.7313938e-06	5.970502e-19
0	553.59887	553.59887	-0.0015160739	-1.1429562e-27	1.3692809e-06	1.369284e-06	2.6783977e-19
0	622.51045	622.51045	-0.001348246	-7.1487863e-28	1.0829052e-06	1.0829071e-06	1.2015431e-19
0	700	700	-0.0011989966	-4.4712978e-28	8.5642286e-07	8.5642409e-07	5.3901891e-20

0.0007	0	0.0007	-1.1221975	0.45236476	0	0.73946728	138.71124
0.0014871346	0	0.0014871346	-1.1212602	0.45155002	0	0.73796036	65.06968
0.0023722501	0	0.0023722501	-1.1202085	0.4506015	0	0.73626714	40.660279
0.0033675431	0	0.0033675431	-1.1190287	0.44957462	0	0.73440168	28.534346
0.0044867281	0	0.0044867281	-1.1177054	0.44840987	0	0.73229686	21.325576
0.005745227	0	0.005745227	-1.1162218	0.4471025	0	0.72993942	16.575103
0.0071603813	0	0.0071603813	-1.114559	0.44564507	0	0.72730884	13.228861
0.0087516912	0	0.0087516912	-1.1126961	0.44401602	0	0.72436946	10.758731
0.010541084	0	0.010541084	-1.11061	0.44219464	0	0.72108588	8.8727485
0.012553217	0	0.012553217	-1.108275	0.44016496	0	0.71742623	7.3948545
0.014815816	0	0.014815816	-1.1056631	0.43789855	0	0.71334481	6.2129466
0.01736006	0	0.01736006	-1.102743	0.43537363	0	0.70880116	5.2527398
0.020221005	0	0.020221005	-1.0994809	0.4325684	0	0.70375351	4.4623682
0.023438075	0	0.023438075	-1.0958393	0.42944806	0	0.69814589	3.8046779
0.0270556	0	0.0270556	-1.0917778	0.42598373	0	0.69192712	3.2528506
0.031123426	0	0.031123426	-1.0872522	0.42214854	0	0.68504718	2.7865328
0.035697608	0	0.035697608	-1.0822148	0.41790727	0	0.67744696	2.3898777
0.040841175	0	0.040841175	-1.0766145	0.41322152	0	0.66906381	2.0510107
0.046625002	0	0.046625002	-1.0703965	0.40806014	0	0.65984243	1.7603841
0.053128789	0	0.053128789	-1.0635026	0.40239078	0	0.64972704	1.510302
0.060442154	0	0.060442154	-1.0558716	0.39617431	0	0.63865633	1.2945329
0.068665872	0	0.068665872	-1.0474395	0.38937742	0	0.62657669	1.1080928
0.077913262	0	0.077913262	-1.0381401	0.38197021	0	0.61344117	0.94680408
0.088311749	0	0.088311749	-1.0279059	0.37392602	0	0.59921027	0.80721349
0.10000462	0	0.10000462	-1.0166687	0.36522486	0	0.58385576	0.6863937
0.11315299	0	0.11315299	-1.0043613	0.35584815	0	0.56735687	0.58185919
0.12793805	0	0.12793805	-0.9909183	0.34578254	0	0.54970605	0.49150854
0.14456352	0	0.14456352	-0.97627825	0.33503044	0	0.53092048	0.41365419
0.1632585	0	0.1632585	-0.96038483	0.32361522	0	0.5110464	0.34666046
0.18428059	0	0.18428059	-0.94318904	0.31155026	0	0.49013011	0.28913795
0.20791947	0	0.20791947	-0.92465191	0.29885843	0	0.4682393	0.23990751
0.23450087	0	0.23450087	-0.90474647	0.28560137	0	0.44549173	0.1981307
0.26439106	0	0.26439106	-0.88345773	0.27187269	0	0.42204346	0.16271157
0.29800193	0	0.29800193	-0.86078602	0.25772959	0	0.39802318	0.13279571
0.33579661	0	0.33579661	-0.83675013	0.24323923	0	0.37357932	0.107661
0.3782959	0	0.3782959	-0.81138843	0.22851288	0	0.34891099	0.086807987
0.42608542	0	0.42608542	-0.78475606	0.21368349	0	0.32423792	0.069517328
0.47982368	0	0.47982368	-0.75692833	0.19883793	0	0.29973462	0.055261527
0.54025117	0	0.54025117	-0.72800272	0.18406781	0	0.27558017	0.043591497
0.60820055	0	0.60820055	-0.69809573	0.1695395	0	0.25202241	0.034292262
0.68460813	0	0.68460813	-0.6673283	0.15543084	0	0.22930232	0.026798507
0.77052678	0	0.77052678	-0.63583366	0.14180369	0	0.20753486	0.020783042
0.86714041	0	0.86714041	-0.60376103	0.1287141	0	0.1868213	0.015986231
0.9757803	0	0.9757803	-0.57127405	0.11620958	0	0.16724545	0.012185071
1.0979435	0	1.0979435	-0.53854932	0.10432879	0	0.14887523	0.0092043519
1.2353133	0	1.2353133	-0.50577307	0.093109141	0	0.13176424	0.0068918911
1.3897826	0	1.3897826	-0.47313738	0.082582874	0	0.11594621	0.0051170443
1.5634799	0	1.5634799	-0.44081753	0.072946967	0	0.10160041	0.0039362393
1.7587988	0	1.7587988	-0.40888936	0.064372184	0	0.088844329	0.0030233565
1.9784305	0	1.9784305	-0.37740655	0.056718695	0	0.077483424	0.0022951972
2.2254016	0	2.2254016	-0.3464411	0.049859778	0	0.067345713	0.0017121437
2.5031151	0	2.5031151	-0.3161255	0.043469353	0	0.058056066	0.0011082378
2.8153979	0	2.8153979	-0.28681774	0.037325931	0	0.049302889	0.00067071702
3.166553	0	3.166553	-0.25889863	0.031634847	0	0.041230465	0.00038249904
3.5614191	0	3.5614191	-0.23266948	0.026524007	0	0.033944835	0.00020352798
4.0054374	0	4.0054374	-0.20834287	0.022055199	0	0.027524226	0.00010395711
4.5047263	0	4.5047263	-0.18603043	0.018196656	0	0.022034795	4.8771457e-05
5.0661655	0	5.0661655	-0.16576721	0.014879274	0	0.017459411	1.8904083e-05
5.6974917	0	5.6974917	-0.14752999	0.012045409	0	0.013727519	3.344618e-06
6.407404	0	6.407404	-0.13123914	0.009668984	0	0.0107594	1.3835454e-06
7.2056848	0	7.2056848	-0.11672566	0.0077349179	0	0.0084450014	1.0623444e-06
8.103334	0	8.103334	-0.10380192	0.006174372	0	0.0066367114	8.2345196e-07
9.1127207	0	9.1127207	-0.092295648	0.0049233806	0	0.0052200344	6.9023733e-07
10.247754	0	10.247754	-0.082054473	0.0039192274	0	0.0041049232	1.7098261e-07
11.524074	0	11.524074	-0.072947966	0.0031139384	0	0.0032300636	7.6626013e-08
12.959267	0	12.959267	-0.064852867	0.0024710584	0	0.002543677	3.4342998e-08
14.573111	0	14.573111	-0.05765768	0.0019591744	0	0.0020045864	1.5393785e-08
16.387843	0	16.387843	-0.051262499	0.0015523389	0	0.0015807375	6.9007885e-09
18.428468	0	18.428468	-0.045578216	0.0012294131	0	0.0012471725	3.0938234e-09
20.723107	0	20.723107	-0.040525545	0.00097332949	0	0.00098443567	1.3871762e-09
23.303378	0	23.303378	-0.036034038	0.00077039015	0	0.00077733571	6.2201702e-10
26.204836	0	26.204836	-0.032041134	0.00060964644	0	0.00061399009	2.7893483e-10
29.467461	0	29.467461	-0.028491289	0.00048237212	0	0.00048508861	1.2509176e-10
33.136212	0	33.136212	-0.025335185	0.00038162632	0	0.00038332522	5.6101727e-11
37.261641	0	37.261641	-0.022529033	0.00030189626	0	0.00030295876	2.5161816e-11
41.900595	0	41.900595	-0.02003394	0.00023880806	0	0.00023947256	1.1285559e-11
47.116997	0	47.116997	-0.01781536	0.00018889418	0	0.00018930977	5.0619404e-12
52.982726	0	52.982726	-0.0158426	0.00014940718	0	0.00014966709	2.2705016e-12
59.57861	0	59.57861	-0.014088387	0.00011817114	0	0.0001183337	1.0184406e-12
66.995535	0	66.995535	-0.012528484	9.3463375e-05	0	9.3565044e-05	4.5683275e-13
75.335705	0	75.335705	-0.011141349	7.3920311e-05	0	7.3983898e-05	2.0492042e-13
84.714043	0	84.714043	-0.0099078324	5.8462874e-05	0	5.8502644e-05	9.192184e-14
95.259777	0	95.259777	-0.0088109122	4.6237246e-05	0	4.6262119e-05	4.1234128e-14
107.11822	0	107.11822	-0.0078354547	3.6567917e-05	0	3.6583474e-05	1.8496896e-14
120.45278	0	120.45278	-0.0069680048	2.8920499e-05	0	2.8930228e-05	8.2974427e-15
135.44721	0	135.44721	-0.0061965996	2.2872269e-05	0	2.2878355e-05	3.7221385e-15
152.3081	0	152.3081	-0.0055106021	1.8088858e-05	0	1.8092665e-05	1.6697185e-15
171.26781	0	171.26781	-0.0049005541	1.4305791e-05	0	1.4308171e-05	7.4902463e-16
192.58758	0	192.58758	-0.0043580454	1.1313883e-05	0	1.1315371e-05	3.3600888e-16
216.5612	0	216.5612	-0.0038755976	8.9476872e-06	0	8.9486184e-06	1.5073253e-16
243.519	0	243.519	-0.0034465605	7.076352e-06	0	7.0769344e-06	6.7618352e-17
273.83246	0	273.83246	-0.0030650206	5.5963864e-06	0	5.5967507e-06	3.0333559e-17
307.91927	0	307.91927	-0.0027257191	4.4259419e-06	0	4.4261697e-06	1.3607651e-17
346.24915	0	346.24915	-0.0024239797	3.500286e-06	0	3.5004285e-06	6.1044125e-18
389.35025	0	389.35025	-0.0021556439	2.7682241e-06	0	2.7683132e-06	2.7384531e-18
437.81648	0	437.81648	-0.0019170136	2.1892677e-06	0	2.1893235e-06	1.2284785e-18
492.3157	0	492.3157	-0.0017048002	1.7313962e-06	0	1.7314311e-06	5.5109955e-19
553.59887	0	553.59887	-0.0015160791	1.3692856e-06	0	1.3693074e-06	2.4722566e-19
622.51045	0	622.51045	-0.0013482497	1.0829081e-06	0	1.0829217e-06	1.1090656e-19
700	0	700	-0.0011989991	8.5642469e-07	0	8.5643322e-07	4.9753246e-20

0.00058	0.00058	0.00058	-1.1221678	0.36246425	0.53574004	0.5911988	132.82063
0.0012321972	0.0012321972	0.0012321972	-1.1211974	0.3617841	0.53463206	0.58994567	62.298255
0.0019655787	0.0019655787	0.0019655787	-1.1201086	0.36100118	0.5333871	0.58854602	38.92269
0.00279025	0.00279025	0.00279025	-1.1188872	0.36014967	0.53201547	0.58699992	27.310375
0.0037175747	0.0037175747	0.0037175747	-1.1175175	0.35918496	0.53046802	0.58525692	20.407042
0.0047603309	0.0047603309	0.0047603309	-1.115982	0.35810272	0.5287349	0.58330554	15.857906
0.0059328874	0.0059328874	0.0059328874	-1.1142613	0.35689668	0.52680179	0.58112867	12.653479
0.0072514013	0.0072514013	0.0072514013	-1.1123339	0.35554828	0.52464148	0.57869623	10.288113
0.0087340412	0.0087340412	0.0087340412	-1.1101758	0.35404153	0.52222896	0.57598019	8.4821847
0.010401237	0.010401237	0.010401237	-1.1077608	0.35236285	0.51954088	0.57295397	7.067023
0.012275962	0.012275962	0.012275962	-1.1050598	0.35048877	0.51654316	0.56957997	5.9353702
0.014384049	0.014384049	0.014384049	-1.102041	0.34840212	0.51320716	0.56582578	5.0160567
0.016754547	0.016754547	0.016754547	-1.0986694	0.34608462	0.50950243	0.56165691	4.259361
0.019420119	0.019420119	0.019420119	-1.0949067	0.34350754	0.50538728	0.55702741	3.629783
0.022417497	0.022417497	0.022417497	-1.0907115	0.3406482	0.5008255	0.55189663	3.1016134
0.025787982	0.025787982	0.025787982	-1.0860386	0.33748491	0.49578131	0.54622418	2.6553463
0.029578018	0.029578018	0.029578018	-1.0808394	0.33398784	0.49021047	0.53996115	2.2758063
0.033839831	0.033839831	0.033839831	-1.0750618	0.33012729	0.48406864	0.53305846	1.9516517
0.038632145	0.038632145	0.038632145	-1.0686501	0.32587839	0.47731652	0.52547218	1.6737249
0.044020997	0.044020997	0.044020997	-1.0615452	0.32121502	0.46991407	0.51715785	1.4346392
0.050080642	0.050080642	0.050080642	-1.0536853	0.31610586	0.46181687	0.50806696	1.2284517
0.05689458	0.05689458	0.05689458	-1.045006	0.31052532	0.45298757	0.49815853	1.0503801
0.064556703	0.064556703	0.064556703	-1.0354408	0.30445033	0.44339339	0.48739693	0.89642262
0.073172592	0.073172592	0.073172592	-1.0249222	0.29786086	0.43300737	0.47575332	0.76327272
0.082860969	0.082860969	0.082860969	-1.0133826	0.29074209	0.42181051	0.46320778	0.64811597
0.093755337	0.093755337	0.093755337	-1.0007554	0.28308075	0.40978932	0.44974721	0.54857432
0.10600581	0.10600581	0.10600581	-0.98697675	0.27486826	0.39693993	0.43536993	0.46263173
0.1197812	0.1197812	0.1197812	-0.9719871	0.26611112	0.38327915	0.42009679	0.38868406
0.13527133	0.13527133	0.13527133	-0.95573255	0.25682871	0.36884143	0.40396786	0.3251245
0.15268963	0.15268963	0.15268963	-0.93816728	0.24703414	0.3536613	0.38702541	0.27063452
0.17227613	0.17227613	0.17227613	-0.91925613	0.23674869	0.33778873	0.36932959	0.22407932
0.19430072	0.19430072	0.19430072	-0.89897633	0.226031	0.32131752	0.35098648	0.18467637
0.21906688	0.21906688	0.21906688	-0.87731762	0.21495276	0.30435766	0.3321191	0.1513138
0.24691589	0.24691589	0.24691589	-0.85428575	0.20356218	0.28700127	0.31283428	0.12319692
0.27823148	0.27823148	0.27823148	-0.82990529	0.19191562	0.26935432	0.29325463	0.099632094
0.31344518	0.31344518	0.31344518	-0.80422013	0.1801111	0.25156797	0.27354892	0.080146947
0.3530422	0.3530422	0.3530422	-0.7772909	0.16824728	0.23379338	0.25388561	0.064017454
0.39756819	0.39756819	0.39756819	-0.74919863	0.15639345	0.2161529	0.2344044	0.050754312
0.44763668	0.44763668	0.44763668	-0.72004605	0.14462231	0.19877181	0.21524757	0.039933214
0.5039376	0.5039376	0.5039376	-0.68995287	0.13308104	0.18184444	0.19662416	0.031349907
0.56724674	0.56724674	0.56724674	-0.65904253	0.12189369	0.16552861	0.1787011	0.024435959
0.63843647	0.63843647	0.63843647	-0.62745147	0.11110926	0.14990183	0.16156331	0.018901775
0.71848776	0.71848776	0.71848776	-0.59533112	0.10077149	0.1350322	0.14528519	0.014501892
0.80850368	0.80850368	0.80850368	-0.56284618	0.090914569	0.12097537	0.12992851	0.011026479
0.9097246	0.9097246	0.9097246	-0.53017293	0.081561613	0.10777654	0.1155468	0.0083085545
1.0235453	1.0235453	1.0235453	-0.49749593	0.072734666	0.095470666	0.10217992	0.00620386
1.1515342	1.1515342	1.1515342	-0.46500442	0.064454052	0.084079939	0.089850617	0.0045951451
1.2954548	1.2954548	1.2954548	-0.43286187	0.056913325	0.073781508	0.078728563	0.0035455426
1.4572904	1.4572904	1.4572904	-0.40113451	0.050208939	0.064623865	0.06884008	0.0027168356
1.639271	1.639271	1.639271	-0.3698782	0.044238547	0.056462495	0.060022312	0.0020577942
1.8439042	1.8439042	1.8439042	-0.33916703	0.038906265	0.049171457	0.052137757	0.0015320081
2.0740097	2.0740097	2.0740097	-0.30915769	0.033882891	0.042395599	0.044824731	0.00095409275
2.3327582	2.3327582	2.3327582	-0.28024244	0.029048117	0.035981767	0.037926902	0.00056001889
